genus,alley_tree,sponsorship,height,trunk_circumference,crown_diameter
Willow,0,0,14.0,5.058,2.0
Birch,0,0,20.0,1.9478,7.0
Lime,0,0,6.0,0.3142,1.0
Maple,0,0,4.0,0.6283,1.5
crataegus,0,0,4.0,0.9425,4.0
crataegus,0,0,4.0,0.9425,4.0
crataegus,0,0,4.0,0.4711999999999999,2.0
crataegus,0,0,4.0,0.6283,2.0
juniperus,0,0,3.0,0.6283,2.0
crataegus,0,0,4.0,0.6283,2.0
crataegus,0,0,4.0,0.6283,2.0
Oak,0,0,12.0,1.0996,2.2
crataegus,0,0,4.0,0.7854000000000001,2.0
Birch,0,0,20.0,1.665,5.0
Willow,0,0,10.0,1.4137,2.0
Birch,0,0,19.0,0.9739,6.0
Birch,0,0,19.0,0.8795999999999999,5.0
Birch,0,0,13.0,1.1938,3.5
Birch,0,0,25.0,2.419,5.0
abies,0,0,10.0,1.0681,6.0
Cherry,0,0,2.0,0.2,1.0
Oak,0,0,12.0,0.9425,2.2
Birch,0,0,5.0,0.1571,1.5
Lime,1,0,7.0,0.377,4.0
Beech,0,0,16.0,2.3562,1.5
Ash,1,0,9.0,0.48,5.0
Ash,1,0,9.0,0.5,5.0
Ash,1,0,9.0,0.68,5.0
Ash,1,0,9.0,0.44,5.0
Ash,1,0,9.0,0.56,5.0
Ash,1,0,9.0,0.45,5.0
Ash,1,0,9.0,0.57,5.0
Ash,1,0,9.0,0.63,5.0
Maple,0,0,10.0,0.65,6.0
Ash,1,0,9.0,0.62,5.0
Ash,1,0,9.0,0.35,5.0
Ash,1,0,9.0,0.47,5.0
Ash,1,0,9.0,0.7,5.0
Ash,1,0,9.0,0.64,5.0
Ash,1,0,9.0,0.53,5.0
Ash,1,0,9.0,0.68,5.0
Ash,1,0,9.0,0.48,5.0
Ash,1,0,9.0,0.48,5.0
Ash,1,0,9.0,0.67,5.0
Ash,1,0,9.0,0.67,5.0
Ash,1,0,9.0,0.78,5.0
Ash,1,0,9.0,0.42,5.0
Ash,1,0,9.0,0.7,5.0
Ash,1,0,9.0,0.5,5.0
Ash,1,0,9.0,0.48,5.0
Ash,1,0,9.0,0.62,5.0
Ash,1,0,9.0,0.71,5.0
Ash,1,0,9.0,0.6,5.0
Ash,1,0,9.0,0.73,5.0
Ash,1,0,9.0,0.63,5.0
Ash,1,0,9.0,0.67,5.0
Ash,1,0,9.0,0.64,5.0
Cherry,0,0,6.0,0.6,1.0
Lime,0,0,25.0,2.8274,5.5
Oak,0,0,21.0,1.3195,2.0
platanus,0,0,10.0,0.754,6.0
Maple,0,0,14.0,1.8221,3.0
Beech,0,0,17.0,2.3562,1.5
Oak,0,0,17.0,1.9478,2.0
Oak,0,0,19.0,2.3562,2.0
Oak,0,0,17.0,1.1153,2.0
Maple,0,0,14.0,1.0681,5.0
Oak,0,0,13.0,1.4765,2.0
Oak,0,0,16.0,3.03,2.0
carpinus,0,0,8.0,1.92,1.5
Birch,0,0,21.0,1.0,7.0
Birch,0,0,12.0,0.82,5.2
Maple,0,0,12.0,0.91,6.0
Maple,0,0,11.0,0.5969,6.0
Oak,0,0,12.0,0.97695,2.2
Lime,1,0,33.0,2.4504,1.0
Lime,1,0,32.0,1.5394,1.0
Maple,0,0,10.0,1.1938,6.0
Maple,0,0,3.5,0.3142,3.0
Maple,0,0,9.0,0.4711999999999999,5.0
Lime,0,0,12.0,0.8,1.0
Maple,0,0,4.5,0.2198999999999999,1.2
malus,0,0,12.0,0.5027,8.0
malus,0,0,4.0,0.5027,3.0
Lime,0,0,24.0,1.78,3.0
malus,0,0,5.0,0.754,2.5
malus,0,0,4.0,0.5341,3.0
malus,0,0,6.0,0.8168000000000001,2.5
Birch,0,0,21.0,1.78,5.0
Cherry,0,0,5.0,0.5655,1.0
malus,0,0,5.0,0.5969,3.0
Willow,0,0,17.0,1.12,2.0
Birch,0,0,22.0,1.3823,5.0
Birch,0,0,23.0,0.9739,4.0
Willow,0,0,6.5,0.754,3.1500000000000004
Cherry,0,0,12.0,0.7226,1.0
Cherry,0,0,11.0,0.9425,1.0
malus,0,0,3.0,0.5655,2.0
malus,0,0,3.0,0.7226,5.0
malus,0,0,4.0,0.7854000000000001,4.0
malus,0,0,3.0,0.6597,3.0
malus,0,0,4.0,0.8482,5.0
malus,0,0,4.0,1.0996,5.0
malus,0,0,4.0,0.9739,4.0
malus,0,0,4.0,0.8795999999999999,5.0
robinia,0,0,7.0,0.41,3.0
malus,0,0,5.0,0.8482,4.0
malus,0,0,4.0,1.0996,4.0
malus,0,0,3.0,0.4397999999999999,2.0
malus,0,0,3.0,0.5341,3.0
malus,0,0,3.0,0.5969,3.0
malus,0,0,3.5,0.6912,3.0
Oak,0,0,5.0,0.1885,1.0
malus,0,0,3.0,0.6597,2.5
malus,0,0,3.0,0.5341,3.0
malus,0,0,3.0,0.754,3.0
malus,0,0,3.0,0.4711999999999999,2.5
malus,0,0,3.0,0.4084,2.0
Birch,0,0,28.0,1.7907,5.0
malus,0,0,4.0,0.4084,3.0
pyrus,0,0,8.0,0.6597,4.0
Beech,0,0,4.0,0.2512999999999999,1.5
Willow,0,0,13.0,1.0996,2.0
Cherry,0,0,9.0,0.72,1.0
crataegus,0,0,4.0,0.3142,1.0
alnus,0,0,8.0,0.4084,1.1
alnus,0,0,7.0,0.5341,1.1
pseudotsuga,0,0,28.0,2.3876,12.0
aesculus,0,0,5.0,0.377,2.3
Birch,0,0,10.0,0.75,5.0
malus,0,0,3.0,0.6597,2.0
Cherry,0,0,6.0,1.0681,1.0
Birch,0,0,11.0,0.7854000000000001,6.0
Cherry,0,0,4.0,0.9111,1.0
crataegus,0,0,4.0,0.4711999999999999,2.0
malus,0,0,4.0,0.754,4.0
Birch,0,0,12.0,0.82,5.2
malus,0,0,4.0,0.7226,4.0
pyrus,0,0,6.0,0.6912,4.0
Cherry,0,0,5.0,0.8482,1.0
Lime,1,0,6.5,0.4084,4.0
larix,0,0,3.0,0.3456,2.0
malus,0,0,2.0,0.5341,2.0
Beech,0,0,28.0,2.6075,1.5
thuja,0,0,7.0,0.5341,4.0
Rowan,1,0,5.5,0.23,2.5
pyrus,0,0,6.0,0.5655,4.0
Birch,0,0,7.0,0.2198999999999999,1.0
malus,0,0,4.0,1.0053,4.0
Lime,0,0,8.0,0.4084,3.5
malus,0,0,4.0,0.8482,4.0
Cherry,0,0,6.0,0.9739,1.0
Maple,0,0,15.0,1.45,7.5
Maple,0,0,10.0,0.59,4.0
ulmus,0,0,16.0,1.885,1.0
Willow,0,0,10.0,1.8,3.1500000000000004
Oak,0,0,7.0,0.43,2.0
pinus,0,0,13.0,1.4137,1.0
platanus,0,0,9.0,0.7,5.0
pinus,0,0,13.0,1.7593,1.0
Cherry,0,0,9.0,0.9425,1.0
Lime,0,0,6.0,0.3142,1.0
ulmus,0,0,11.0,0.6283,1.0
Birch,0,0,23.0,1.508,7.0
Ash,0,0,6.5,0.4397999999999999,3.0
Maple,0,0,14.0,0.3,3.5
Oak,0,0,12.0,0.7226,2.2
Maple,0,0,28.0,0.58,6.0
Maple,0,0,25.0,1.1,6.0
Oak,0,0,27.0,2.5761000000000003,2.2
Maple,0,0,20.0,0.65,6.5
alnus,0,0,12.0,0.78,1.0
Maple,0,0,26.0,1.5,6.7
robinia,0,0,27.0,1.1624,5.0
picea,0,0,25.0,1.26,6.5
Oak,0,0,16.0,1.4450999999999998,2.2
Maple,0,0,29.0,0.95,6.5
Lime,1,0,8.0,0.4397999999999999,4.0
Maple,0,0,14.0,0.8482,5.5
Lime,1,0,7.0,0.4397999999999999,4.5
Oak,0,0,12.0,1.0996,2.2
picea,0,0,12.0,0.6912,4.0
robinia,0,0,18.0,1.0996,5.0
Oak,0,0,26.0,1.9792,2.2
Oak,0,0,7.0,0.4711999999999999,3.0
robinia,0,0,23.0,1.3509,6.0
robinia,0,0,23.0,1.3823,5.0
Oak,0,0,16.0,0.9111,2.2
robinia,0,0,18.0,0.8795999999999999,4.0
Maple,0,0,15.0,0.7445999999999999,6.0
Maple,0,0,9.0,0.5969,6.0
robinia,0,0,27.0,1.2566,5.0
robinia,0,0,27.0,1.2566,5.0
robinia,0,0,29.0,1.4450999999999998,5.0
Maple,0,0,16.0,0.7383,5.0
Maple,0,0,15.0,0.5969,5.0
Oak,0,0,12.0,0.97695,2.2
robinia,0,0,27.0,1.0367,4.0
robinia,0,0,27.0,1.3195,5.0
robinia,0,0,28.0,2.419,5.0
Cherry,0,0,10.0,0.4711999999999999,1.0
Maple,0,0,8.0,1.04,5.5
Cherry,0,0,10.0,0.81,1.0
Maple,0,0,15.0,0.46,4.0
Maple,0,0,15.0,0.76,3.5
robinia,0,0,6.0,0.16,1.0
Maple,0,0,9.0,0.35,2.7
Oak,0,0,12.0,1.5708000000000002,2.2
Maple,0,0,10.0,0.42,3.0
Maple,0,0,15.0,1.63,8.5
ulmus,0,0,10.0,1.2566,1.0
ulmus,0,0,15.0,0.7,1.0
ulmus,0,0,15.0,0.7,1.0
Ash,0,0,6.0,0.39,4.0
ulmus,0,0,15.0,0.35,1.0
ulmus,0,0,7.0,0.45,1.0
ulmus,0,0,20.0,1.0,1.0
ulmus,0,0,15.0,0.85,1.0
ulmus,0,0,10.0,0.55,1.0
ulmus,0,0,10.0,0.65,1.0
ulmus,0,0,15.0,0.37,1.0
ulmus,0,0,20.0,0.45,1.0
ulmus,0,0,20.0,0.7,1.0
ulmus,0,0,10.0,0.3,1.0
ulmus,0,0,19.0,1.0996,1.0
ulmus,0,0,20.0,0.9425,1.0
ulmus,0,0,20.0,0.6283,1.0
ulmus,0,0,12.0,0.5,1.0
ulmus,0,0,18.0,0.83,1.0
ulmus,0,0,18.0,1.35,1.0
ulmus,0,0,18.0,2.1,1.0
ulmus,0,0,20.0,0.71,1.0
alnus,0,0,18.0,2.59,1.1
alnus,0,0,18.0,4.9,1.1
Cherry,0,0,10.0,0.58,1.0
larix,0,0,18.0,1.21,1.7
larix,0,0,20.0,1.35,1.7
Cherry,0,0,8.0,1.07,1.0
alnus,0,0,25.0,2.6389,1.1
alnus,0,0,25.0,2.6389,1.1
Cherry,0,0,16.0,1.3195,1.0
Cherry,0,0,18.0,2.6389,1.0
Cherry,0,0,16.0,0.8795999999999999,1.0
Cherry,0,0,18.0,0.8795999999999999,1.0
Cherry,0,0,18.0,1.7593,1.0
Cherry,0,0,18.0,1.5394,1.0
Cherry,0,0,18.0,0.8795999999999999,1.0
ulmus,0,0,15.0,0.8795999999999999,1.0
ulmus,0,0,28.0,1.3195,1.0
ulmus,0,0,25.0,2.6389,1.0
ulmus,0,0,22.0,1.7593,1.0
ulmus,0,0,25.0,3.5186,1.0
ulmus,0,0,20.0,1.4137,1.0
ulmus,0,0,20.0,1.7593,1.0
ulmus,0,0,20.0,2.6389,1.0
ulmus,0,0,28.0,2.8274,1.0
ulmus,0,0,25.0,1.1624,1.0
Cherry,0,0,18.0,1.4450999999999998,1.0
Oak,0,0,15.0,1.4294,2.2
Oak,0,0,14.0,1.2095,2.2
Oak,0,0,14.0,1.3823,2.2
Oak,0,0,15.0,1.1938,2.2
Oak,0,0,5.0,0.5027,2.2
Oak,0,0,14.0,1.508,2.2
pinus,0,0,14.0,1.7593,1.0
thuja,0,0,9.0,0.9425,2.2
thuja,0,0,9.0,0.9425,3.0
Oak,0,0,18.0,0.9739,2.2
Oak,0,0,18.0,1.7907,2.2
Lime,0,0,12.0,1.5237,1.0
Lime,0,0,14.0,1.5708000000000002,1.0
Oak,0,0,9.0,1.0367,2.2
Oak,0,0,14.0,1.6965,2.2
malus,0,0,6.0,0.5341,4.5
Oak,0,0,11.0,0.9425,2.2
Oak,0,0,13.0,1.021,2.2
Oak,0,0,13.0,1.0053,2.2
robinia,0,0,13.0,2.1363,5.0
robinia,0,0,13.0,1.3195,5.0
picea,0,0,12.0,0.9111,5.0
Maple,0,0,15.0,0.8168000000000001,7.0
chamaecyparis,0,0,12.0,1.4137,5.0
chamaecyparis,0,0,12.0,0.9425,3.0
larix,0,0,22.0,2.7018,1.7
picea,0,0,28.0,2.5761000000000003,10.0
picea,0,0,14.0,0.9111,5.0
larix,0,0,23.0,1.7907,1.7
thuja,0,0,14.0,1.0367,6.0
larix,0,0,20.0,1.665,1.7
chamaecyparis,0,0,16.0,0.9425,5.0
Cherry,0,0,9.0,0.7383,1.0
chamaecyparis,0,0,11.0,0.9425,5.0
chamaecyparis,0,0,12.0,1.6965,6.0
chamaecyparis,0,0,11.0,1.1938,5.0
larix,0,0,16.0,2.1677,1.7
abies,0,0,14.5,1.0367,1.0
chamaecyparis,0,0,15.0,2.6389,5.0
chamaecyparis,0,0,20.0,1.508,8.0
Birch,0,0,12.0,0.82,5.2
Maple,0,0,22.0,1.2566,8.0
Maple,0,0,22.0,1.2566,6.0
Lime,0,0,5.0,0.37,2.0
Maple,0,0,24.0,1.9164,6.0
carpinus,1,0,4.5,0.2512999999999999,2.0
picea,0,0,26.0,2.2934,8.5
Maple,0,0,22.0,1.9792,6.0
Maple,0,0,22.0,1.6965,6.0
Lime,1,0,8.0,1.3509,1.0
Maple,0,0,3.0,0.2,2.0
Maple,0,0,25.0,2.1049,6.0
Maple,0,0,8.0,0.6597,6.0
Lime,0,0,10.0,0.9582,1.0
malus,0,0,4.0,0.2198999999999999,2.0
Lime,0,0,15.0,1.8535,1.0
Maple,0,0,20.0,1.1624,6.0
Maple,0,0,23.0,1.7279,6.0
Poplar,0,0,16.0,2.6704000000000003,3.2
Maple,0,0,23.0,2.1363,6.0
Maple,0,0,23.0,1.2252,6.0
Birch,0,0,16.0,0.9425,5.0
Maple,0,0,23.0,1.2252,6.0
Maple,0,0,24.0,1.6336000000000002,6.0
Maple,0,0,20.0,1.9792,6.0
Oak,0,0,12.0,1.0996,2.2
Maple,0,0,19.0,1.7593,6.0
Maple,0,0,11.0,0.8168000000000001,6.0
Ash,0,0,21.0,0.95,8.0
Maple,0,0,8.0,0.6283,6.0
Lime,0,0,6.0,0.37,2.0
Birch,0,0,21.0,1.508,5.0
Maple,0,0,8.0,0.6283,5.0
malus,0,0,5.0,0.5027,4.0
Birch,0,0,7.0,0.2512999999999999,2.5
Birch,0,0,12.0,1.0681,5.0
Maple,0,0,8.0,0.6283,5.0
malus,0,0,5.0,0.5027,4.0
Lime,0,0,7.0,0.9425,1.0
Lime,1,0,6.0,1.0367,3.0
Birch,0,0,25.0,1.665,5.0
Oak,0,0,21.0,2.12,2.0
Oak,0,0,7.0,0.8795999999999999,2.2
Birch,0,0,12.0,1.0996,6.8
Lime,0,0,14.0,1.1,6.2
carpinus,0,0,4.0,0.4397999999999999,2.0
Lime,1,0,8.0,0.69,3.0
malus,0,0,4.5,0.5655,3.4
Cherry,0,0,4.0,0.18,1.0
robinia,0,0,9.0,0.55,5.0
Oak,0,0,15.0,1.4765,2.0
pinus,0,0,4.5,0.8795999999999999,1.0
Birch,0,0,17.0,1.3195,5.0
Lime,1,0,16.0,1.8535,3.0
Birch,0,0,14.0,1.0053,5.0
Maple,0,0,13.0,1.2566,6.0
Beech,0,0,10.0,1.33,1.5
Birch,0,0,23.0,1.885,5.0
alnus,0,0,7.0,0.3142,1.1
Lime,0,0,12.0,1.3509,1.0
Maple,0,0,8.0,0.3142,1.0
Maple,0,0,7.0,0.5341,3.0
carpinus,1,0,4.5,0.2512999999999999,2.0
Maple,0,0,8.0,0.9425,5.0
gleditsia,0,0,5.0,0.1885,1.5
Maple,0,0,16.0,0.7226,8.0
Ash,0,0,8.0,0.5655,2.0
pinus,0,0,7.0,1.0053,1.0
Lime,0,0,6.0,0.3142,1.0
Birch,0,0,25.0,1.885,7.0
thuja,0,0,12.0,0.3,2.4
Birch,0,0,12.0,0.82,5.2
Birch,0,0,12.0,0.82,5.2
Birch,0,0,12.0,0.82,5.2
Birch,0,0,12.0,0.82,5.2
Birch,0,0,21.0,1.3823,5.0
Birch,0,0,26.0,2.3562,5.0
Rowan,0,0,8.0,1.1624,3.0
Lime,1,0,5.5,0.4084,2.5
Birch,0,0,27.0,1.5708000000000002,5.0
Maple,1,0,6.0,0.4397999999999999,2.6
Oak,0,0,20.0,1.775,2.0
Birch,0,0,15.0,0.8168000000000001,6.0
Lime,1,0,7.0,0.6283,4.0
Birch,0,0,8.0,0.6,4.0
Oak,0,0,6.0,1.0053,2.0
Oak,0,0,25.0,1.9478,2.0
Lime,1,0,4.5,0.2198999999999999,1.2
Ash,0,0,6.0,0.4397999999999999,3.0
alnus,0,0,12.0,0.63,1.0
Cherry,0,0,6.0,0.377,1.0
alnus,0,0,7.0,0.5027,1.1
Rowan,0,0,7.0,0.3456,1.0
Lime,1,0,8.0,0.4397999999999999,4.0
Rowan,0,0,7.0,0.4397999999999999,2.0
Rowan,0,0,7.0,0.4084,3.0
Oak,0,0,24.0,1.9478,2.0
Willow,0,0,10.0,0.9425,3.1500000000000004
Maple,0,0,10.0,1.3509,8.0
Maple,0,0,12.0,1.2881,6.0
Maple,0,0,14.0,1.4294,6.0
Birch,0,0,5.0,0.1571,1.5
Maple,0,0,13.0,0.8011,8.0
Maple,0,0,13.0,1.1467,7.0
Maple,0,0,14.0,1.3509,8.5
Oak,0,0,9.0,0.6754000000000001,2.2
Maple,0,0,14.0,1.131,6.0
Oak,0,0,25.0,2.3248,2.0
Maple,0,0,12.0,0.6912,5.0
Maple,0,0,10.0,1.1938,8.5
Maple,0,0,9.0,0.5655,3.0
Birch,0,0,12.0,0.82,5.2
Maple,0,0,12.0,1.508,6.0
platanus,0,0,8.0,0.74,6.0
Maple,0,0,13.5,1.2566,6.0
Oak,0,0,8.0,0.754,2.2
Oak,0,0,10.0,1.7122,2.2
Willow,0,0,10.0,0.9425,3.1500000000000004
carya,0,0,20.0,1.27,8.0
Maple,0,0,13.0,1.3037999999999998,6.0
Maple,0,0,10.0,1.0,8.6
Maple,0,0,11.5,1.3509,6.0
Lime,0,0,10.0,0.76,7.0
Maple,0,0,12.5,1.2881,6.0
Rowan,1,0,7.0,0.35,3.0
Lime,0,0,13.0,1.2252,1.0
Oak,0,0,14.0,1.3823,2.0
crataegus,0,0,7.0,0.5655,4.0
Lime,0,0,15.0,1.5708000000000002,1.0
pyrus,0,0,12.0,0.97,6.0
Lime,0,0,15.0,1.3823,1.0
Lime,0,0,16.0,1.2881,1.0
Lime,0,0,15.0,1.1624,1.0
Lime,0,0,16.0,1.3823,1.0
Lime,0,0,15.0,1.4765,1.0
Lime,0,0,16.0,1.6965,1.0
Lime,0,0,16.0,1.3509,1.0
Lime,0,0,15.0,1.131,1.0
Lime,0,0,15.0,1.4450999999999998,1.0
Lime,0,0,15.0,1.1624,1.0
Lime,0,0,13.0,1.2566,1.0
Maple,0,0,10.0,1.3195,6.0
Birch,0,0,12.0,0.7854000000000001,4.0
Cherry,0,0,6.0,0.5969,1.0
Maple,0,0,12.0,1.3509,8.0
Maple,0,0,13.0,1.9164,6.0
Maple,0,0,10.0,0.7854000000000001,5.0
Maple,0,0,12.5,0.6283,6.0
Maple,0,0,8.5,0.6912,8.0
alnus,0,0,11.0,0.9425,1.1
Maple,0,0,14.0,1.9164,6.0
Maple,0,0,12.0,1.3509,6.0
Birch,0,0,12.0,0.5969,3.0
Lime,0,0,13.0,1.2252,1.0
Maple,0,0,10.0,1.1624,8.0
Lime,0,0,13.0,1.131,1.0
Rowan,0,0,5.0,0.4397999999999999,3.5
Maple,0,0,15.0,1.0,1.0
Lime,0,0,10.0,1.0053,1.0
Oak,0,0,10.0,1.2252,2.2
Maple,0,0,9.0,0.8795999999999999,6.5
Lime,0,0,13.0,1.665,1.0
Cherry,0,0,6.0,0.5969,1.0
Maple,0,0,12.0,0.9739,8.0
Birch,0,0,12.0,0.6283,4.0
Rowan,0,0,5.0,0.4397999999999999,4.0
Lime,0,0,8.0,0.9739,1.0
Maple,0,0,10.0,0.9111,6.0
Birch,0,0,18.0,1.6965,6.0
Lime,0,0,26.0,2.1363,5.5
ailanthus,0,0,10.0,1.3509,1.0
Lime,0,0,11.0,1.2881,1.0
Maple,0,0,12.0,0.5969,7.0
Lime,0,0,13.0,0.9425,1.0
Lime,0,0,12.0,1.131,1.0
Lime,0,0,10.0,0.8168000000000001,1.0
Lime,0,0,15.0,1.2566,1.0
Maple,0,0,8.0,0.5969,5.0
Lime,0,0,10.0,1.3195,1.0
Lime,0,0,11.0,0.9425,1.0
Lime,0,0,9.0,0.9739,1.0
Lime,0,0,15.0,1.39,1.0
Lime,0,0,12.0,1.2252,1.0
Birch,0,0,15.0,1.0367,6.0
Birch,0,0,8.0,0.2827,4.5
Lime,1,0,7.5,0.4711999999999999,4.5
Lime,0,0,13.0,1.4137,1.0
Lime,0,0,12.0,1.3195,1.0
liquidambar,0,0,12.0,0.85,6.0
Lime,0,0,15.0,1.885,1.0
Maple,0,0,12.0,1.26,6.0
gleditsia,0,0,7.0,0.3142,3.5
Cherry,0,0,11.0,1.3823,1.0
Maple,0,0,9.0,0.7854000000000001,6.0
Lime,0,0,14.0,1.11,1.0
Lime,0,0,7.0,0.4711999999999999,2.5
Cherry,0,0,6.0,0.3142,1.0
Oak,0,0,17.0,1.5394,2.0
Maple,0,0,6.0,0.3142,1.0
Maple,0,0,14.0,1.6022,6.0
Maple,0,0,10.0,0.754,5.0
Maple,0,0,15.0,1.0053,6.0
Maple,0,0,13.5,1.4137,6.0
Ash,0,0,12.0,1.2252,2.0
Lime,0,0,7.0,0.4711999999999999,2.5
Maple,0,0,12.0,1.1624,8.0
Maple,0,0,10.0,0.754,6.0
Maple,0,0,13.0,1.0996,7.5
Maple,0,0,12.0,1.0367,6.0
Oak,0,0,14.0,2.0106,2.2
Maple,0,0,12.0,0.754,4.0
Maple,0,0,10.0,1.2881,8.0
Maple,0,0,15.0,1.4450999999999998,8.0
Maple,0,0,14.0,1.3195,8.0
Ash,0,0,13.0,1.4765,2.0
Maple,0,0,12.0,1.2566,7.0
Maple,0,0,13.0,1.1624,6.0
Maple,0,0,10.0,1.2881,8.0
Maple,0,0,12.0,0.6912,4.0
Maple,0,0,12.0,0.6283,3.5
Maple,0,0,13.0,1.4137,8.5
Maple,0,0,14.0,1.0053,6.0
Maple,0,0,13.0,0.9425,7.0
Cherry,0,0,5.0,0.5655,1.0
Maple,0,0,15.0,1.3509,6.0
Maple,0,0,14.0,1.9164,6.0
Maple,0,0,14.0,1.6965,6.0
Maple,0,0,13.0,1.2252,7.5
Maple,0,0,13.5,1.0053,6.0
Maple,0,0,13.0,1.0053,6.0
Lime,0,0,11.0,1.7593,1.0
Maple,0,0,12.0,1.0053,5.0
Cherry,0,0,7.0,0.7226,1.0
Maple,0,0,13.0,1.0367,7.0
Maple,0,0,13.0,1.0053,7.0
Maple,0,0,14.0,1.6336000000000002,6.0
Maple,0,0,13.5,1.3509,8.0
Birch,0,0,26.0,1.9792,5.0
Maple,0,0,13.0,0.9739,6.0
Lime,0,0,14.0,1.6336000000000002,1.0
Maple,0,0,13.0,0.8482,6.5
Oak,0,0,4.0,0.2,1.0
Maple,0,0,11.0,0.8482,6.0
Maple,0,0,13.0,1.0996,7.0
Maple,0,0,14.0,1.3823,6.0
Maple,0,0,5.5,0.4084,1.0
Maple,0,0,10.0,1.1624,6.0
Oak,0,0,5.0,0.1885,1.0
Lime,0,0,9.0,1.0053,1.0
Lime,0,0,12.0,1.1938,1.0
Ash,0,0,7.5,0.4711999999999999,2.0
Maple,0,0,14.0,1.508,7.0
Ash,0,0,8.0,0.5655,2.0
carpinus,1,0,4.5,0.2512999999999999,2.0
Ash,0,0,8.0,0.5655,2.0
Ash,0,0,8.0,0.4711999999999999,2.0
Maple,0,0,5.0,0.3142,3.0
Oak,0,0,10.0,0.8168000000000001,2.2
Birch,0,0,25.0,2.1991,5.0
Lime,1,0,7.0,0.4084,3.0
Maple,0,0,8.0,0.6283,6.0
Lime,1,0,8.0,0.754,4.0
Rowan,0,0,5.0,0.377,1.5
Lime,0,0,9.0,1.0996,1.0
Poplar,0,0,22.0,1.98,2.9
Birch,0,0,10.0,0.754,7.0
Maple,0,0,5.0,0.2827,3.0
Maple,0,0,12.0,1.0053,9.3
Birch,0,0,13.0,0.9111,7.0
Lime,1,0,16.0,1.7907,3.0
Birch,0,0,14.0,1.0681,7.0
Maple,0,0,5.0,0.7,4.6
Ash,0,0,9.0,0.6283,2.0
gleditsia,0,0,7.0,0.3142,2.5
Maple,0,0,16.0,1.2566,6.0
Oak,0,0,17.0,1.5708000000000002,2.2
Oak,0,0,18.0,2.7332,2.2
Oak,0,0,14.0,2.1677,2.2
Oak,0,0,6.0,0.7854000000000001,2.0
Oak,0,0,16.0,0.97695,2.2
Maple,0,0,15.0,1.2566,6.0
Maple,0,0,12.0,0.9425,6.0
Lime,1,0,11.0,1.82,9.5
Maple,0,0,12.0,1.7279,6.0
Maple,0,0,10.0,1.3195,8.5
Maple,0,0,6.0,0.6283,4.0
crataegus,0,0,4.5,0.2827,3.0
Oak,0,0,12.0,1.0681,2.2
Birch,0,0,23.0,1.3823,7.0
Lime,1,0,18.0,1.22,3.0
Maple,0,0,11.0,1.4137,7.0
Maple,0,0,13.0,1.2881,8.0
Maple,0,0,9.0,1.0996,5.0
crataegus,0,0,4.0,0.3142,3.5
Lime,1,0,12.0,1.97,10.0
crataegus,0,0,4.5,0.2827,2.5
picea,0,0,12.0,1.4137,8.0
Maple,0,0,13.0,1.3509,7.0
Maple,0,0,12.0,1.4765,6.0
Maple,0,0,13.0,1.4923,6.0
Maple,0,0,14.0,1.5708000000000002,6.0
Oak,0,0,11.0,1.0681,2.0
Oak,0,0,15.0,1.1624,2.0
alnus,0,0,11.0,0.9739,1.1
Maple,0,0,13.0,1.4137,6.0
Maple,0,0,12.0,1.4765,6.0
Maple,0,0,13.0,1.2095,7.0
Maple,0,0,15.0,1.665,6.0
Maple,0,0,13.0,1.2252,7.0
Maple,0,0,10.0,0.8168000000000001,7.0
Birch,0,0,19.0,1.1624,5.0
Lime,0,0,8.0,0.1257,4.0
pinus,0,0,14.0,0.9111,1.0
Cherry,0,0,6.0,0.6,1.0
malus,0,0,5.0,0.5027,4.0
Birch,0,0,12.0,0.82,5.2
malus,0,0,5.0,0.5027,4.0
Maple,0,0,12.0,0.91,6.0
malus,0,0,5.0,0.5027,4.0
Cherry,0,0,6.0,0.6,1.0
Maple,0,0,12.0,0.5341,5.0
carpinus,0,0,11.0,0.7,1.1
carpinus,0,0,10.0,1.53,1.1
carpinus,0,0,13.0,1.25,1.1
carpinus,0,0,10.0,0.95,1.1
Maple,0,0,6.0,0.5969,5.0
Maple,1,0,5.0,0.2827,2.0
Birch,0,0,12.0,0.82,5.2
Cherry,0,0,6.0,0.6,1.0
alnus,0,0,5.5,0.22,1.1
Oak,0,0,12.0,1.5708000000000002,2.2
Lime,0,0,10.0,0.7854000000000001,4.0
Lime,1,0,11.0,2.03,5.5
pinus,0,0,8.5,1.0996,1.0
Lime,0,0,12.0,2.32,1.0
thuja,0,0,14.0,0.7854000000000001,4.2
Birch,1,0,11.0,0.6283,5.5
Oak,0,0,10.0,0.66,2.0
Lime,0,0,10.0,0.7854000000000001,4.0
alnus,0,0,5.0,0.62,1.0
Lime,1,0,7.0,0.4084,3.5
Birch,0,0,18.0,1.508,6.0
Rowan,0,0,6.0,0.6283,4.0
aesculus,0,0,6.0,0.5341,3.0
corylus,0,0,9.0,0.6597,5.0
Willow,0,0,7.0,0.7854000000000001,3.1500000000000004
picea,0,0,18.0,1.0996,4.0
Lime,1,0,18.0,1.6336000000000002,10.0
ulmus,0,0,17.0,1.08,1.0
Birch,0,0,21.0,1.2566,6.0
malus,0,0,4.0,0.18,1.0
picea,0,0,7.0,0.5341,3.0
Birch,0,0,21.0,1.665,5.0
Lime,1,0,15.0,1.74,3.0
